21.07.2023                                        Salida dinámica de lista                                                                                             1


	Documento	GTr	Denomin.	ClVt	Denominación	Solic.	Creado el	Fecha doc.	Pedido	Func.	Responsab	Creado	OrgVt	CDis	Se	OfVta	GVen	Mon.	 Valor neto
	903147939	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666563			JOBS	1000	01	01	E001	G01	COP	   636,372
	903147940	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0020666552			JOBS	1000	01	01	E001	G01	COP	 1,158,828
	903147941	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	    68,364
	903147942	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   241,791
	903147943	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,173,145
	903147944	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   247,849
	903147945	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   205,092
	903147946	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	   467,690
	903147947	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   434,457
	903147948	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 1,220,294
	903147949	0	Orden	ZED1	P. EDI Uno a uno	1000000000	06.07.2023	06.07.2023	0020666438			JOBS	1000	01	01	E001	G01	COP	 4,727,937
	903147950	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   525,408
	903147951	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   306,115
	903147952	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666501			JOBS	1000	01	01	E001	G01	COP	   494,998
	903147953	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   523,456
	903147954	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   538,011
	903147955	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   212,762
	903147956	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   329,586
	903147957	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    65,535
	903147958	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 1,116,434
	903147959	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   789,080
	903147960	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    13,107
	903147961	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    13,107
	903147962	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   382,631
	903147963	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   378,884
	903147964	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   243,177
	903147965	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    52,428
	903147966	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   454,227
	903147967	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    55,392
	903147968	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	     9,075
	903147969	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    98,826
	903147970	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    68,570
	903147971	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	   100,143
	903147972	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   837,425
	903147973	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	     9,075
	903147974	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    32,942
	903147975	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   593,301
	903147976	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   522,238
	903147977	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    42,017
	903147978	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   886,011
	903147979	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   554,108
	903147980	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    17,479
	903147981	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    68,885
	903147982	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    78,945
	903147983	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    53,757
	903147984	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	   157,957
	903147985	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774000			JOBS	1000	01	01	E001	G01	COP	    13,107
	903147986	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 1,691,239
	903147987	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 1,647,255
	903147988	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    35,943
	903147989	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	    27,539
	903147990	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	   891,419
	903147991	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773999			JOBS	1000	01	01	E001	G01	COP	   109,799
	903147992	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 1,223,894
	903147993	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 1,588,902
	903147994	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774000			JOBS	1000	01	01	E001	G01	COP	    52,428
	903147995	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 2,780,876
	903147996	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 1,064,267
	903147997	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774000			JOBS	1000	01	01	E001	G01	COP	    39,321
	903147998	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   965,298
	903147999	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774001			JOBS	1000	01	01	E001	G01	COP	    52,437
	903148000	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774001			JOBS	1000	01	01	E001	G01	COP	    17,479
	903148001	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	   593,743
	903148002	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774001			JOBS	1000	01	01	E001	G01	COP	    35,943
	903148003	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774001			JOBS	1000	01	01	E001	G01	COP	    85,379
	903148004	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,294,655
	903148005	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,079,727
	903148006	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    55,461
	903148007	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    65,535
	903148008	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 1,863,404
	903148009	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    52,428
	903148010	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    44,368
	903148011	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    26,218
	903148012	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774001			JOBS	1000	01	01	E001	G01	COP	    61,849
	903148013	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774002			JOBS	1000	01	01	E001	G01	COP	    91,749
	903148014	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085774003			JOBS	1000	01	01	E001	G01	COP	    18,464
	903148015	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 1,923,958
	903148016	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,484,555
	903148017	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,244,374
	903148018	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	    27,822
	903148019	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 1,489,911
	903148020	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   227,880
	903148021	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,104,649
	903148022	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,738,077
	903148023	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   351,220
	903148024	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 1,614,770
	903148025	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 2,351,531
	903148026	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   299,256
	903148027	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 2,049,728
	903148028	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 1,829,621
	903148029	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   364,318
	903148030	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   388,814
	903148031	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   301,220
	903148032	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   305,898
	903148033	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 2,272,032
	903148034	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   584,100
	903148035	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   348,410
	903148036	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   354,507
	903148037	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   255,586
	903148038	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   806,659
	903148039	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 3,176,638
	903148040	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   789,032
	903148041	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   490,609
	903148042	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 2,017,918
	903148043	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666497			JOBS	1000	01	01	E001	G01	COP	 2,061,823
	903148044	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   581,150
	903148045	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   409,791
	903148046	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   635,818
	903148047	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   310,219
	903148048	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   337,201
	903148049	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 2,008,165
	903148050	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 2,109,074
	903148051	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   483,491
	903148052	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 5,094,883
	903148053	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 1,446,685
	903148054	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   600,422
	903148055	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 3,054,090
	903148056	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   647,309
	903148057	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   395,132
	903148058	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   479,201
	903148059	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 2,260,462
	903148060	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	     2,823
	903148061	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   670,804
	903148062	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 2,197,738
	903148063	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 2,550,514
	903148064	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 1,380,972
	903148065	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	    18,756
	903148066	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 1,389,468
	903148067	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	     2,823
	903148068	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	     2,823
	903148069	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	    51,627
	903148070	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   631,647
	903148071	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   491,705
	903148072	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	    18,756
	903148073	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 1,638,157
	903148074	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334014			JOBS	1000	01	01	E001	G01	COP	    48,804
	903148075	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   987,123
	903148076	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0050448374			JOBS	1000	01	01	E001	G01	COP	 2,807,599
	903148077	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   734,859
	903148078	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   371,022
	903148079	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334015			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148080	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334015			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148081	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334015			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148082	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 2,237,461
	903148083	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334015			JOBS	1100	20	01	N001	N02	COP	    69,552
	903148084	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334047			JOBS	1000	01	01	E001	G01	COP	    44,859
	903148085	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 2,148,603
	903148086	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 1,229,181
	903148087	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	   555,040
	903148088	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334045			JOBS	1100	20	01	N001	N02	COP	    33,846
	903148089	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334047			JOBS	1000	01	01	E001	G01	COP	    44,859
	903148090	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334047			JOBS	1000	01	01	E001	G01	COP	    44,859
	903148091	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334045			JOBS	1100	20	01	N001	N02	COP	    68,772
	903148092	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334045			JOBS	1100	20	01	N001	N02	COP	   129,520
	903148093	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334047			JOBS	1000	01	01	E001	G01	COP	    89,718
	903148094	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0020666496			JOBS	1000	01	01	E001	G01	COP	 3,800,753
	903148095	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	   242,808
	903148096	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   503,706
	903148097	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	    54,648
	903148098	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	   796,722
	903148099	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	   274,410
	903148100	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334045			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148101	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334045			JOBS	1100	20	01	N001	N02	COP	    99,672
	903148102	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0085773979			JOBS	1000	01	01	E001	G01	COP	 2,098,776
	903148103	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	   467,563
	903148104	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334045			JOBS	1100	20	01	N001	N02	COP	    98,805
	903148105	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334046			JOBS	1000	01	01	E001	G01	COP	    98,814
	903148106	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334046			JOBS	1000	01	01	E001	G01	COP	   243,474
	903148107	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	   142,979
	903148108	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334046			JOBS	1000	01	01	E001	G01	COP	    61,608
	903148109	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	06.07.2023	06.07.2023	0146334046			JOBS	1000	01	01	E001	G01	COP	   209,172
	903148110	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	06.07.2023	06.07.2023	0146334011			JOBS	1000	01	01	E001	G01	COP	   279,747
